procedure_name,is_mandatory,procedure_description,procedure_id,parameter_mapping
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85885
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85886
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85887
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85888
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85889
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85890
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85891
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85892
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85893
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85894
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85895
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85896
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85897
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85898
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85899
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85900
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85901
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85902
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85903
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85904
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85905
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85906
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85907
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85908
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85909
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85910
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85911
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85912
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85913
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85914
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85915
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85916
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85917
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85918
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85919
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85920
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85921
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85922
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85923
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85924
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85925
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85926
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85927
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85928
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85929
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85930
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85931
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85932
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85933
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85934
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85935
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85936
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85937
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85938
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85939
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85940
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85941
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85942
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85943
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85944
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85945
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85946
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85947
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85948
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85949
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85950
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85951
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85952
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85953
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85954
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85955
Eye Morphology,1,To detect abnormalities in eye morphology.,13,85956
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46580
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46581
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46582
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46583
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46584
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46585
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46586
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46587
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46588
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46589
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46590
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46591
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46592
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46593
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46594
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46595
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46596
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46597
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46598
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46599
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46600
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46601
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46602
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46603
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46604
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46605
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46606
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46607
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46608
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46609
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46610
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46611
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46612
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46613
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46614
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46615
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46616
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46617
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46618
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46619
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46620
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46621
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46622
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46623
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46624
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46625
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46626
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46627
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46628
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46629
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46630
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46631
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46632
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46633
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46634
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46635
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46636
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46637
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46638
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46639
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46640
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46641
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46642
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46643
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46644
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46645
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46646
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46647
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46648
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46649
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46650
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46651
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46652
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46653
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46654
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46655
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46656
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46657
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46658
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46659
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46660
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46661
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46662
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46663
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46664
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46665
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46666
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46667
Eye Morphology,1,To detect abnormalities in eye morphology.,13,46668
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51545
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51546
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51547
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51548
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51549
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51550
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51551
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51552
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51553
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51554
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51555
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51556
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51557
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51558
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51559
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51560
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51561
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51562
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51563
Fear Conditioning,0,Fear Conditioning test assesses aversive learning and memory,14,51564
